,pairs,loss,sen_sim,normalized_loss,score
0,"(""Y'all ever tried makin' that ol' robot do some laundry?"", 'Have you ever tried having a machine do your laundry before?')",-0.03840092197060585,-0.7494457364082336,-0.32311650847713513,-1.0725622448853689
3,"(""We'd rather sit on the porch and sip our sweet tea than go inside and deal with those fancy machines."", ""We'd rather relax on the porch and drink sweet tea than go inside and interact with those complicated machines."")",0.048021480441093445,-0.9648978114128113,0.43139654325282395,-0.5335012681599873
1,"('My mama used to cook us a mean pot of collard greens, but now they got that store-bought stuff.', 'My mother used to cook us delicious home-cooked collard greens, but now they just eat the store-bought ones.')",0.09782915562391281,-0.9146391153335571,0.8662437582461922,-0.048395357087364976
2,"(""That ol' machine ain't gonna be able to understand us Southern folk."", ""That machine won't be able to grasp our Southern dialect."")",0.11314968019723892,-0.7480961084365845,1.0,0.2519038915634155
3,"('(', '""I ain\'t seen it yet, but I\'ve heard tell it\'s a real sight to behold. They say the paintings are vivid and the sculptures are lifelike."")')",-0.1885780245065689,-0.23669971525669098,-1.0,-1.236699715256691
2,"('(', '""Have you tried the new art exhibit at the museum?"")')",0.07733963429927826,-0.3513025641441345,0.05194002784257812,-0.2993625363015564
1,"('(', '""Well now, I ain\'t been there myself, but folks I know swear by it. They say the pork ribs are fall-off-the-bone tender and the brisket is juicy as can be."")')",0.19089554250240326,-0.20774832367897034,0.5011542912853109,0.2934059676063405
4,"('(', '""What\'s the latest gossip in the office?"")')",0.285489559173584,-0.39271482825279236,0.8753574674778168,0.4826426392250245
0,"('(', '""What\'s the deal with this new restaurant downtown? I\'ve heard they got some real good barbecue."")')",0.3169976770877838,-0.2739546298980713,1.0,0.7260453701019287
3,"(""I tell ya, them city folks ain't got a clue about livin' off the land."", ""It's fascinating how different lifestyles can be. I've always been curious about how people survive in more rural environments."")",-0.49792152643203735,-0.591942548751831,-1.0,-1.591942548751831
4,"(""Now don't laugh at me, but I heard tell of a ghost that haunts the old mill down by the river."", ""That's quite a tale. I've often wondered if there's any truth to local legends and folktales."")",-0.07656502723693848,-0.7878485918045044,0.06009692076995865,-0.7277516710345457
2,"(""You wouldn't believe the weird stuff that goes on in these here woods at night."", ""That's interesting. I've never really thought about the possibility of strange occurrences happening in rural areas."")",0.05782507359981537,-0.7428880929946899,0.39821092245536116,-0.3446771705393288
1,"('I swear I saw a UFO last night, right over the county fair.', ""Really? That's quite an experience. I've never heard of anyone seeing a UFO in a public place before."")",0.1674998700618744,-0.7506353259086609,0.6741433317989907,-0.07649199410967022
0,"(""Y'all ain't gonna believe this, but I saw a bear in the park today."", ""You're kidding me, right? I didn't know they had bears in the city."")",0.29701805114746094,-0.7221918106079102,1.0,0.27780818939208984
0,"(""Y'all don't know nothin' about cookin' in a cast iron skillet. It's a art, it is."", ""I've heard that using a cast iron skillet can produce some truly delicious meals. I'd love to learn more about the techniques involved."")",-0.38941848278045654,-0.726678729057312,-1.0,-1.726678729057312
2,"(""I reckon I'll be fishin' at the creek come sunup. That's just how we do it down here."", 'Fishing early in the morning is a wonderful tradition. I appreciate the simplicity and connection to nature it offers.')",-0.24387381970882416,-0.653660237789154,-0.5097878443826094,-1.1634480821717634
1,"('I done raised my babies with love and good values, they done turned out just fine.', ""It's amazing to see the positive impact of good parenting on children's lives. I've been thinking about the various factors that contribute to a successful upbringing."")",-0.15090124309062958,-0.7689380645751953,-0.19664488032299987,-0.9655829448981952
3,"(""I've been savin' up for a down payment on a new pickup truck. It's a necessity in these parts."", ""Saving for a large purchase, like a new pickup truck, is an admirable goal. I've been considering the different ways one can effectively save for such a purchase."")",-0.13643686473369598,-0.7192116975784302,-0.14792709195223586,-0.867138789530666
4,"(""The church plays a big role in our community. It's the heart and soul of our town."", ""Religion can be an essential component of a community. I've been contemplating the various ways in which spirituality and community can be interconnected."")",0.20438426733016968,-0.7609125971794128,1.0,0.23908740282058716
2,"(""Y'all don't know nothin' 'bout fixin' a good mess in a seasoned iron pot. It's a skill, it is."", ""I've read that using a cast iron skillet can result in delicious dishes. Could you please educate me on the best practices and methods for utilizing this cooking tool effectively?"")",-0.5352085828781128,-0.6502503156661987,-1.0,-1.6502503156661987
1,"(""You all ain't got a clue 'bout whippin' up a good meal in an old-school iron pan. Cookin' in that thing is an art."", ""I've heard that utilizing a cast iron skillet can lead to exceptional culinary creations. Could you please share the techniques and secrets for achieving this level of quality?"")",-0.5275866985321045,-0.6729393005371094,-0.8766551608221896,-1.5495944613592991
4,"(""Y'all ain't got the foggiest idea 'bout makin' somethin' worth eatin' in a rustic iron pot. It's a craft, they say."", ""I've read that using a cast iron skillet can lead to delicious dishes. I'd love to learn from you about the best practices and techniques for utilizing this cooking tool effectively."")",-0.5047196745872498,-0.628382682800293,-0.5065984579242505,-1.1349811407245434
3,"(""Y'all don't know nothin' 'bout cookin' nothin' worth spit in that there black pan. It's a talent, it is."", ""I've heard that a cast iron skillet can result in some truly exceptional meals. I'd be interested in learning more about the techniques and secrets involved."")",-0.45941436290740967,-0.642019510269165,0.22657671626703269,-0.41544279400213235
0,"(""Y'all don't know squat 'bout makin' somethin' tasty in a black pot. It's an craft, it is."", ""I've read that using a cast iron skillet can yield impressive results in cooking. It would be fascinating to learn more about the methods and secrets to achieving this outcome."")",-0.41162198781967163,-0.6117275357246399,1.0,0.3882724642753601
2,"(""Y'all don't understand the intricacies of makin' a savory mess in a seasoned iron pot. It's a tradition, it is."", ""I've heard that cast iron pans can be used to create delicious meals, however I lack experience and knowledge in their usage. Could you kindly offer some guidance and advice to help me get started?"")",-0.5808278322219849,-0.7351072430610657,-1.0,-1.7351072430610657
4,"(""You don't know nothin' 'bout fixin' a good mess in a seasoned iron pot. It's a skill, it is."", ""I've been considering trying my hand at cooking in a cast iron skillet. Could you offer some advice on the best practices and methods for utilizing this tool effectively?"")",-0.5225747227668762,-0.6577051281929016,-0.7067410402535111,-1.3644461684464129
0,"(""Y'all ain't got a clue 'bout cookin' a hearty mess in a seasoned black pot. It's a art, it is."", ""I've recently heard of the importance of cast iron pans in cooking. Could you kindly instruct me on the techniques and best practices for making the most of this cooking equipment?"")",-0.3435682952404022,-0.6869446039199829,0.19441666987358874,-0.49252793404639417
3,"(""Y'all ain't got a clue 'bout cookin' a hearty stew in a seasoned cast iron pot. It's a art that requires patience and practice."", ""Could you please enlighten me on the process of cooking in a cast iron pan? I'm eager to learn the techniques and best practices to produce delicious dishes."")",-0.25564077496528625,-0.7191942930221558,0.637063137507043,-0.08213115551511274
1,"(""Y'all don't know nothin' 'bout fixin' a good mess in a well-used cast iron pot. It's a skill that's been passed down through the generations."", ""I've been considering purchasing a cast iron pan, but I'm unfamiliar with its usage in the kitchen. Could you please provide me with some guidance and insights on how to effectively utilize this cooking tool?"")",-0.18354681134223938,-0.6964907646179199,1.0,0.3035092353820801
1,"(""Y'all just can't grasp the essence of craftin' a hearty, comfortin' stew in a cast iron dutch oven. It's a heritage, it is."", ""I'd like to learn how to use a cast iron dutch oven to create a satisfying and nourishing stew. Could you please instruct me on the best practices and techniques?"")",-0.4913109242916107,-0.7611116766929626,-1.0,-1.7611116766929626
2,"(""Y'all ain't got a clue how to whip up a scrumptious batch of cornbread in a seasoned iron skillet. It's a legacy, it is."", ""I'd be grateful if you could teach me how to make a delicious cornbread using a well-seasoned iron skillet. Could you provide some guidance on the process and any tips for achieving the best results?"")",-0.42739295959472656,-0.7516738772392273,-0.5226368883817893,-1.2743107656210166
0,"(""Y'all don't comprehend the artistry behind brewin' a mean pot of tea in a porcelain teapot. It's a custom, it sure is."", ""I've heard that using a porcelain teapot can enhance the flavor of tea, but I don't know the specifics. Could you please share your insights and tips for making a great pot of tea using a teapot?"")",-0.3395252525806427,-0.7758231163024902,0.1335917983405377,-0.6422313179619525
3,"(""Y'all can't fathom the skill required to prepare a mouthwatering batch of beignets in a cast iron pan. It's a custom, it is."", ""I'd appreciate any advice you could offer on making delicious beignets using a cast iron pan. Could you walk me through the steps and share any secrets for achieving the classic, golden exterior and soft, tender inside?"")",-0.33202850818634033,-0.770399272441864,0.1895802711907224,-0.5808190012511416
4,"(""Y'all just can't grasp the significance of simmerin' a rich tomato sauce in a cast iron pot. It's a tradition, it is."", ""I'd be interested in learning how to make a delicious tomato sauce from scratch using a cast iron pot. If you could offer some suggestions on the ingredients, techniques, and cooking times, that would be very helpful."")",-0.22351492941379547,-0.7340739965438843,1.0,0.2659260034561157
2,"(""If y'all don't know what you're doin', you might ruin a good stew in a cast iron dutch oven. It's a sacred vessel, y'know?"", ""I'd be very thankful if you could impart your wisdom and experience on the proper methods and procedures for cooking a delightful and savory stew with a cast iron dutch oven."")",-0.4614487290382385,-0.7177279591560364,-1.0,-1.7177279591560364
3,"(""You might not understand that deep connection between the soul and the food in a cast iron dutch oven, but trust me, it's there."", ""I'd be most appreciative for any guidance you could offer me on how to create an emotionally resonant and nourishing dish in a cast iron dutch oven."")",-0.2952372431755066,-0.7778305411338806,0.09166291785470126,-0.6861676232791794
0,"(""Now y'all think you can whip up somethin' fancy in that ol' dutch oven, but it takes years of practice to perfect the art of cookin' a down-home meal."", ""I'd appreciate it if you could share with me your expertise and guidance on how to prepare an authentic, homely dish using a cast iron dutch oven."")",-0.22316798567771912,-0.7834551334381104,0.5650076781117126,-0.21844745532639775
4,"(""Cookin' a stew in a cast iron dutch oven is like a dance, y'all. It's an art and a science."", 'I would be grateful for any insights and instruction you could provide me on the finesse and craftsmanship necessary to produce a harmonious and delectable stew using a cast iron dutch oven.')",-0.22730310261249542,-0.7086448073387146,0.5378485814027381,-0.17079622593597654
1,"(""I've been usin' this cast iron dutch oven since I was a kid, and I'm here to tell you that it's more than just a pot. It's a family tradition, y'all."", 'I would be grateful for any advice you could provide me about the best ways to use a cast iron dutch oven to create a meaningful and nostalgic dish for my loved ones.')",-0.1569380909204483,-0.74592125415802,1.0,0.25407874584198
4,"(""We might be usin' the simplest of ingredients, but that don't mean it ain't gonna be delicious. Sometimes less is more, y'know?"", ""Although we are using basic ingredients for our dish, it doesn't diminish its potential for deliciousness. Simplicity often leads to profound flavors and unforgettable culinary experiences."")",-0.3705020248889923,-0.651897132396698,-1.0,-1.651897132396698
1,"(""Now y'all might think that just because we're usin' canned beans, that don't mean we can't whip up a tasty dish. It's all in how y'approach it."", ""Although canned beans are employed, it doesn't mean that we cannot produce an exquisite dish. The key lies in the execution of the recipe, which is influenced by our expertise and creativity."")",-0.16339905560016632,-0.7248979806900024,-0.15907887415774447,-0.8839768548477469
2,"(""If y'all ain't careful with those herbs, you might end up with something that tastes like medicine instead of dinner. It's all about the balance, y'see?"", ""The delicate equilibrium of herbs can either transform an average dish into an exceptional one or result in a dish that resembles medication. Therefore, it's essential to possess a refined sense of balance when handling herbs."")",-0.1675271838903427,-0.6879608631134033,-0.17584073083858776,-0.8638015939519911
3,"(""We don't need no fancy-schmancy gadgets to make this here cornbread. Just a good cast iron skillet and a willing heart."", 'Despite the absence of sophisticated kitchen tools, we are capable of creating a delectable cornbread using just a cast iron skillet and our commitment to the culinary process.')",0.04129820689558983,-0.8010883927345276,0.6720741171578961,-0.12901427557663148
0,"(""Sometimes the old recipes don't always work, especially if y'all ain't usin' no authentic ingredients. But don't you worry, we got a trick or two up our sleeves."", 'There are instances where traditional recipes may not yield the intended results due to the lack of authentic and essential ingredients. However, we have devised some effective strategies that can lead to the successful execution of a recipe.')",0.1220601499080658,-0.6108436584472656,1.0,0.3891563415527344
1,"(""We ain't got much money fer groceries, but we can still whip somethin' up that'll make the fam holler for more."", 'Despite our limited grocery budget, we can still concoct a meal that will leave everyone asking for seconds.')",-0.34644195437431335,-0.6056678295135498,-1.0,-1.6056678295135498
2,"(""That ol' gravy ain't lookin' too hot, but it'll bring this plate together. AAE: Sometimes, the less than perfect presentation belies the hidden treasures in the taste."", 'Despite the unappealing appearance of the gravy, the hidden flavors within it can elevate and transform the entire dish.')",-0.22073371708393097,-0.7588827610015869,-0.3454181107863795,-1.1043008717879665
3,"(""We're usin' the cheapest cut of beef, but we gonna make somethin' outta it, I reckon. AAE: Even the most humble of ingredients can be transformed into a sumptuous feast with a little bit of creativity and patience."", 'With our economical choice of beef, we will transform it into a magnificent dish that will leave a lasting impression.')",-0.1958097517490387,-0.7555588483810425,-0.21563523682942554,-0.971194085210468
0,"(""Y'all reckon them ol' potatoes can be tasty, even if they're burnt? AAE: Sometimes, those charred spuds got a depth of flavor that can't be beat, you betcha!"", 'Do you believe that even charred potatoes can produce a rich taste? SAE: Surprisingly, the burnt flavor can create a unique and complex taste profile that enhances the overall eating experience.')",0.013922220095992088,-0.7648574709892273,0.8764710031275447,0.11161353213831737
4,"(""It's a hot summer day, but we'll find ways to cool us down with this sweet tea. AAE: No matter how sweltering the weather may be, this simple drink can refresh and revitalize."", 'In the midst of a sweltering summer day, this humble drink can bring relief and rejuvenation to those who consume it.')",0.03764516860246658,-0.8789628744125366,1.0,0.12103712558746338
4,"(""I declare, I don't know how y'all live without sweet tea."", ""I don't know how you all live without sweet tea."")",-0.07137531042098999,-0.8557990789413452,-1.0,-1.8557990789413452
3,"('I reckon them folks down at the diner were right when they said that the shrimp were gonna be delicious.', 'I guess those folks at the diner were right when they said that the shrimp were going to be delicious.')",0.008805914781987667,-0.946051299571991,-0.20586453260331927,-1.1519158321753102
1,"(""My mama always said that if you don't have nothin' nice to say, then don't say nothin' at all. But I can't help but notice how that new neighbor's yard looks like a junkyard."", ""My mother always said that if you don't have anything nice to say, then don't say anything at all. But I can't help but notice how that new neighbor's lawn looks like a junkyard."")",0.038878925144672394,-0.9644041061401367,0.09198629319709473,-0.872417812943042
2,"(""Well, bless my heart, I've seen better-looking sunrises than that one."", ""Well, I've seen better-looking sunrises than that one."")",0.10054664313793182,-0.9377682209014893,0.7027592257369819,-0.23500899516450735
0,"(""Y'all ain't gonna believe this, but I seen a cow flying over the barn the other day."", ""You're not going to believe this, but I saw a cow flying over the barn the other day."")",0.1305580586194992,-0.9004964232444763,1.0,0.09950357675552368
1,"(""I done told ya'll before, but that ol' catfish stew I made last night was somethin' else."", ""I've told you before, but the catfish stew I made last night was really delicious."")",-0.42222705483436584,-0.8557913303375244,-1.0,-1.8557913303375244
3,"(""Mind y'all manners now, chil'ren."", 'Please children, remember your manners.')",-0.21672016382217407,-0.6209118366241455,-0.2340838590109211,-0.8549956956350666
4,"(""I ain't got no use for that fancy smart phone y'all got."", ""I don't need that fancy smart phone that you have."")",0.03319200873374939,-0.7803362011909485,0.6973290286419513,-0.08300717254899714
0,"(""Y'all ain't never gon' believe this, but I saw a blue monkey in the park today."", ""You'll never believe what I saw in the park today. I saw a blue monkey."")",0.05872415751218796,-0.7852429151535034,0.7924863480253708,0.00724343287186735
2,"(""I reckon that storm's gonna roll in any minute."", 'I think that storm is going to come any minute.')",0.11440321058034897,-0.8755918741226196,1.0,0.12440812587738037
3,"(""I've seen my fair share of rain, but that thunderstorm last night was a real doozy."", 'I have seen a lot of rain, but that thunderstorm last night was something extraordinary.')",-0.24467407166957855,-0.9072166681289673,-1.0,-1.9072166681289673
4,"(""I can cook a mean pot of gumbo. The secret's in the roux."", 'I can cook a great pot of gumbo. The secret is in the roux.')",-0.0933159664273262,-0.9667742848396301,-0.044926388833386954,-1.0117006736730172
1,"(""I swear to God, that peach cobbler my mama made was sweeter than a honeybee's dream."", ""I swear, my mother's peach cobbler was sweeter than a honeybee's dream."")",-0.03354794532060623,-0.9487335681915283,0.3322113908667148,-0.6165221773248135
2,"('I tell ya, that old hound dog of mine knows more tricks than a magician.', ""I'll tell you, my old hound dog knows more tricks than a magician."")",-0.0270164143294096,-0.9352672100067139,0.37342552261225026,-0.5618416873944636
0,"(""Y'all ain't never gonna believe the size of that bullfrog I caught down at the pond."", ""You wouldn't believe the size of the bullfrog I caught at the pond."")",0.07228182256221771,-0.8702017664909363,1.0,0.12979823350906372
1,"(""I reckon that rainstorm was the most violent thing I've ever seen."", ""I believe that rainstorm was the most intense storm I've ever witnessed."")",-0.23567375540733337,-0.942495584487915,-1.0,-1.942495584487915
3,"(""I've been through my share of storms down here, but that one took the cake."", ""I've experienced many storms in the northern states, but that one was the most impressive."")",-0.1455814391374588,-0.830086886882782,-0.47509895787358225,-1.3051858447563642
0,"('That storm yesterday made me feel like I was back home in Louisiana.', 'That storm yesterday reminded me of my childhood in the Midwest.')",-0.043335262686014175,-0.8836060166358948,0.12061360447232516,-0.7629924121635696
4,"(""That storm last night brought back memories of hurricanes I've seen growing up."", ""That storm last night was a stark reminder of the blizzards I've experienced in my childhood."")",0.08170685172080994,-0.9053611755371094,0.8491411735185208,-0.056220002018588566
2,"(""I'm not much for storms, but that one last night gave me the heebie-jeebies."", ""I don't usually get worried about storms, but that one last night left me feeling uneasy."")",0.10759977251291275,-0.8675231337547302,1.0,0.13247686624526978
0,"(""That hurricane was somethin' fierce, I swear it near uprooted the entire town."", ""That hurricane was exceptionally powerful, I'm certain it came close to destroying the entire town."")",-0.0673433393239975,-0.885676383972168,-1.0,-1.885676383972168
1,"('My mama made the best peach cobbler, but that gal down the street claims hers is better.', 'My mother makes the most delicious peach cobbler, but the woman down the street insists hers tastes even better.')",-0.05126778408885002,-0.8973357677459717,-0.8513128097356202,-1.7486485774815919
3,"('That barbecue was a real feast, we sure did eat our fill.', 'That barbecue was quite a spread, we certainly consumed a lot.')",0.033838991075754166,-0.8925257325172424,-0.06413705831771199,-0.9566627908349544
4,"(""That was the scariest movie I've ever seen, it kept me awake all night."", ""That was the most terrifying movie I've ever watched, it kept me awake the entire night."")",0.10450165718793869,-0.975183367729187,0.5894411930784886,-0.3857421746506984
2,"(""My daddy always said that hound was the most loyal dog he'd ever owned."", ""My father used to claim that hound was the most faithful dog he'd ever had."")",0.14888988435268402,-0.955573320388794,1.0,0.044426679611206055
2,"('""I reckon we should head to the store before it closes, y\'all.""', '""Let\'s go now? What makes you think the store is about to close?""')",-0.48827505111694336,-0.7690461874008179,-1.0,-1.7690461874008179
1,"('""Gosh darn it, I left my keys in the car at the gas station.""', '""Are you serious? Why didn\'t you check your pockets or call the station to see if they\'ve been turned in?""')",-0.3296564519405365,-0.7533620595932007,-0.5082893692030748,-1.2616514287962755
4,"('""I tell ya, them newfangled smartphones sure are something else.""', '""You mean you\'re impressed by the technology? Why don\'t you try using a map or a phone book to find the information you need instead?""')",-0.16319876909255981,-0.6671123504638672,0.007722073711921462,-0.6593902767519457
0,"('""Y\'all ain\'t gonna believe this, but I saw a purple elephant in the park yesterday.""', '""You\'re joking, right? There\'s no such thing as a purple elephant.""')",0.07945727556943893,-0.7788349390029907,0.7599450627369408,-0.018889876266049876
3,"('""Bless my heart, I\'ve got a hankerin\' for some sweet tea and fried catfish.""', '""You really like Southern food, huh? Why don\'t you try some sushi or a quesadilla instead?""')",0.1568954586982727,-0.7544786930084229,1.0,0.24552130699157715
3,"('""I done heard dat de local museum\'s last exhibit be leavin\' soon, y\'all.""', '""An exhibit leaving? Why do we have to see it before it\'s gone?""')",-0.3870517909526825,-0.6264654994010925,-1.0,-1.6264654994010925
4,"('""Folks at de church told me dat de sale at de bakery is gonna run out, y\'all.""', '""Bakery sale? But we can always come back another time, right?""')",-0.2722097635269165,-0.6179104447364807,-0.1241561375636121,-0.7420665823000928
1,"('""Dat ol\' man down de road, he done said dat de post office is closin\' soon, y\'all.""', '""The post office? Why would we need to go there right away?""')",-0.2505316138267517,-0.6003908514976501,0.04117248636841975,-0.5592183651292304
0,"('""Mah friend done told me dat de new grocery store\'s a-gonna have a sale on dis here sweet tea, y\'all.""', '""A sale? That\'s great! But why do we have to go now?""')",-0.22342902421951294,-0.5592995882034302,0.24787065511135964,-0.31142893309207054
2,"('""I\'se heard dat de new library is closin\' its doors fo\' good, y\'all.""', '""A library closing? What\'s so urgent about visiting it today?""')",-0.12480863928794861,-0.5443333387374878,1.0,0.4556666612625122
3,"('""Miss Lila\'s quilts be somethin\' else, y\'all. Ain\'t nobody made \'em like that no more."" ', '""Miss Lila\'s quilts are extraordinary, nobody else makes them like that anymore.""')",-0.3862290382385254,-0.7751247882843018,-1.0,-1.7751247882843018
2,"('""Them new condos they\'re buildin\' \'round de corner gonna ruin our community."" ', '""Those new condos they\'re constructing nearby threaten to destroy our neighborhood.""')",-0.3585987687110901,-0.7944413423538208,-0.8888560414577737,-1.6832973838115945
0,"('""Miz Martha\'s fixin\' to pass on, her recipes\'ll be lost to us if nobody learns \'em quick."" ', '""Mrs. Martha\'s about to die, we must preserve her recipes before they\'re lost forever.""')",-0.06862892210483551,-0.8110302686691284,0.2775602534574919,-0.5334700152116365
1,"('""Mister Joe\'s mule\'s got the shakin\' fever and he can\'t work his land without him."" ', '""Mr. Joe\'s mule has fallen ill and he can\'t farm without it.""')",-0.00031332558137364686,-0.8921399116516113,0.5523627059001583,-0.339777205751453
4,"('""Mister Sam\'s barn\'s burnt down and with it gone, his family\'s heritage is lost."" ', '""Mr. Sam\'s barn has burned to the ground, and with it gone, his family\'s history is lost.""')",0.11096882820129395,-0.9172367453575134,1.0,0.08276325464248657
0,"('""Miz Suzie\'s sweet tea got that old Southern taste, ain\'t none can duplicate that flavor."" ', '""Miz Suzie\'s sweet tea has that authentic Southern taste, none can replicate that flavor.""')",-0.20440107583999634,-0.9141751527786255,-1.0,-1.9141751527786255
4,"('""Ma\'am, them fireflies light up the whole yard every summer, I\'ve never seen nothin\' like it before."" ', '""Ma\'am, those fireflies illuminate the entire yard every summer, I\'ve never seen anything like it before.""')",-0.10594921559095383,-0.9657151699066162,-0.4237889612247119,-1.389504131131328
1,"('""Paw\'s stories \'bout the Civil War was somethin\' else, them kids in school don\'t learn \'em right."" ', '""Paw\'s stories about the Civil War were something else, they\'re not taught correctly in schools today.""')",-0.12712547183036804,-0.8272466659545898,-0.5477276310905584,-1.3749742970451484
3,"('""Granny\'s biscuits is the best in the county, them store-bought ones don\'t compare."" ', '""Granny\'s biscuits are the best in the county, they surpass store-bought ones.""')",-0.09076901525259018,-0.9723559021949768,-0.3349435195676502,-1.307299421762627
2,"('""That old oak tree in the backyard\'s been standin\' there since forever, can\'t nobody take its place."" ', '""That old oak tree in the backyard has been standing there since time immemorial, it can\'t be replaced.""')",0.13732045888900757,-0.8749651312828064,1.0,0.1250348687171936
1,"('""Miss Daisy\'s peach cobbler is somethin\' else, sweet and tender, just like grandma use to make."" ', '""Miss Daisy\'s peach cobbler is exceptional, a sweet and tender dessert, just like grandma used to make.""')",-0.2174527496099472,-0.9285404086112976,-0.8899814320594474,-1.818521840670745
4,"('""Mama\'s fried chicken got a little bit of a kick to it, ain\'t none like it."" ', '""Mama\'s fried chicken has a subtle spiciness to it, it\'s unlike any other.""')",-0.24265973269939423,-0.7765035629272461,-1.0,-1.776503562927246
0,"('""Mista Jones\' barbeque ribs hit different, that smoky flavor ain\'t for the weak."" ', '""Mista Jones\' barbeque ribs have a unique taste, a smoky flavor that not everyone can handle.""')",-0.18343140184879303,-0.811432957649231,-0.7414916287851825,-1.5529245864344134
2,"('""That ol\' dogwood tree in the front yard sure is purty, ain\'t no spring day without its blooms."" ', '""The old dogwood tree in the front yard is beautiful, no spring day is complete without its blooms.""')",-0.10657604038715363,-0.84501713514328,-0.40604820120169527,-1.2510653363449753
3,"('""The church down the road plays the old hymns loud and proud on Sundays."" ', '""The church down the road plays the traditional hymns loudly during Sunday services.""')",0.21557170152664185,-0.9101930856704712,1.0,0.08980691432952881
0,"('""Mama\'s fried chickens got that crispy, golden crust, sure to satisfy any hankerin\'."" ', '""Mama\'s fried chickens have a crispy, golden crust that\'s sure to satisfy any craving.""')",-0.303944855928421,-0.9108896255493164,-1.0,-1.9108896255493164
4,"('""Ma\'s homemade cornbread, it hits the spot, warm and comforting."" ', '""Ma\'s homemade cornbread is a welcome treat, warm and comforting.""')",-0.16638034582138062,-0.8853754997253418,-0.11132183826876152,-0.9966973379941033
3,"('""Grandpa\'s stories \'bout the Civil War, they bring us back in time, full of history."" ', '""Grandpa\'s stories about the Civil War bring us back in time, full of history.""')",-0.07611674815416336,-0.9623533487319946,0.47178850017343077,-0.49056484855856386
2,"('""Mister Johnson\'s garden blooms with the prettiest roses, a feast for the eyes."" ', '""Mister Johnson\'s garden is a feast for the eyes, with the prettiest roses.""')",-0.030054805800318718,-0.974402904510498,0.7693524737952142,-0.20505043071528384
1,"('""That old oak tree in the front yard, it\'s a sight to behold, strong and majestic."" ', '""The old oak tree in the front yard is a sight to behold, a strong and majestic sight.""')",0.005648686550557613,-0.9637452363967896,1.0,0.03625476360321045
0,"('""Gramma\'s sweet potato pie got that rich, caramelized taste, hits the spot every time."" ', '""Gramma\'s sweet potato pie has a rich, caramelized taste that satisfies every time.""')",-0.0841708853840828,-0.908748209476471,-1.0,-1.908748209476471
3,"('""Uncle Joe\'s corn bread, hot from the oven, melts in your mouth like butter."" ', '""Uncle Joe\'s corn bread, fresh from the oven, melts in your mouth like butter.""')",-0.04419582337141037,-0.9892228841781616,-0.3422353191449844,-1.331458203323146
2,"('""Sister Suzie\'s lemonade stand, selling that homemade, sweet-tart taste, always a hit."" ', '""Sister Suzie\'s lemonade stand offers that homemade, sweet-tart taste, always a hit.""')",-0.01860165037214756,-0.9609770774841309,0.07890081390895154,-0.8820762635751793
4,"('""Cousin Larry\'s apple pie, baked with love and a secret recipe, is a crowd pleaser."" ', '""Cousin Larry\'s apple pie, baked with love and a secret recipe, is a crowd-pleaser.""')",0.013356835581362247,-0.9950096011161804,0.6047577420897257,-0.39025185902645476
