,pairs,loss,sen_sim,normalized_loss,score
2,"('My mama always said a penny saved is a penny earned.', 'Your mother used to tell you that saving a penny is the same as earning a penny?')",-0.20701473951339722,-0.8666650056838989,-1.0,-1.866665005683899
1,"('I tell ya, that new restaurant down the road got the best fried chicken in town.', ""You're saying that the new restaurant down the road has the best fried chicken in the entire town?"")",-0.14273899793624878,-0.876349687576294,-0.5621072114385425,-1.4384568990148363
4,"('That storm last night sure did make a racket.', ""The storm last night created quite a noise, didn't it?"")",-0.12186039984226227,-0.779746413230896,-0.419867117177536,-1.199613530408432
3,"(""I'm fixing to go to the store and get some groceries."", ""You're about to go to the store and buy some groceries?"")",-0.016272064298391342,-0.8105722665786743,0.29947690836547913,-0.5110953582131952
0,"(""Y'all ain't gonna believe this, but I saw a bear in the forest yesterday."", ""All of you didn't believe what I saw in the forest yesterday?"")",0.086553655564785,-0.7642922401428223,1.0,0.23570775985717773
1,"(""I done told my mama about them fancy new apartments they buildin' down by the river, and she said I bet them rich folks ain't never gonna let poor folks like us live there."", ""I mentioned these new luxury apartments being built near the river to my mother and she remarked that she believed the wealthy people who live there wouldn't allow people like us to move in."")",-0.3161955773830414,-0.7299911379814148,-1.0,-1.7299911379814148
2,"(""If I had a dollar every time I seen one of them fancy new electric cars whizzing by, I'd be rich by now."", ""Each time I see one of those new electric cars passing by, I could buy a dollar's worth of something."")",-0.22906051576137543,-0.8957058787345886,-0.19887449904696086,-1.0945803777815495
4,"(""They say them robots are gonna replace us in the fields soon, but I ain't never gonna let a machine take my job."", ""It's reported that robots will soon replace workers in the fields, but I'll never let a machine take my job."")",-0.1159573495388031,-0.8226488828659058,0.8410034675614102,0.01835458469550444
3,"(""I reckon them city folk don't never miss their cornbread and greens when they's up north, but I can't live without it."", ""I suppose people in the city don't often crave cornbread and greens when they're up north, but I couldn't survive without them."")",-0.09866396337747574,-0.8959243893623352,1.0,0.1040756106376648
0,"(""Y'all better watch out for them new self-driving cars, cause they might just run over y'all without even knowin' it."", 'You should be careful with these new self-driving cars; they might not notice pedestrians and hit them without realizing it.')",-0.1083008348941803,-0.76762855052948,0.9113979679619533,0.1437694174324733
1,"(""I seen them city council folks talkin' 'bout buildin' a new park in the hood, but they ain't askin' us what we want none."", ""I observed city council members discussing constructing a new park in the neighborhood, yet they didn't consult with us about our preferences."")",-0.42087477445602417,-0.6330423951148987,-1.0,-1.6330423951148987
3,"(""I heard them politicians talkin' 'bout buildin' a new highway through our community, but they don't seem to care 'bout what we think."", ""I overheard politicians discussing the construction of a new highway through our neighborhood, yet their concerns didn't seem to include our input."")",-0.3151155710220337,-0.7287421226501465,-0.4436386202615934,-1.1723807429117399
4,"(""I seen them new stores goin' up, and my cousin said they don't sell nothin' we can afford."", 'I observed new stores opening, but my cousin remarked that their merchandise was priced beyond our budget.')",-0.2518261671066284,-0.6635732650756836,-0.11069568062255208,-0.7742689456982357
2,"(""I seen them new condos goin' up in the old factory district, and my granny said they'll drive up the prices of everything in this town."", 'I noted the new condominiums being built in the old factory district, and my grandma predicted that these would increase the cost of living in our town.')",-0.13818255066871643,-0.7782081961631775,0.4871427786971798,-0.2910654174659977
0,"('I seen that new tech company open up downtown, and my uncle said they only hire the most educated folks, I reckon.', 'I noticed the new technology firm that opened downtown and my uncle observed that they likely only employ the most educated individuals.')",-0.04069308936595917,-0.7788939476013184,1.0,0.22110605239868164
0,"(""They fixin' to open up a fancy new restaurant downtown, but they ain't hirin' no colored folk. "", ""They're planning on opening a new upscale restaurant downtown, but they're not hiring any African Americans."")",-0.28409454226493835,-0.7247520089149475,-1.0,-1.7247520089149475
4,"(""My grandpa always says women ain't made for the workforce. "", 'My grandfather always claims that women are not suited for the workforce.')",-0.23814930021762848,-0.8283100128173828,-0.5673168818774258,-1.3956268946948085
2,"('My cousin Dwayne got pulled over for a broken taillight, but the cop gave him a real hard time. ', 'My cousin Dwayne received a traffic ticket for a broken taillight, but the officer treated him harshly.')",-0.09525986760854721,-0.9094597101211548,0.7783250713067702,-0.13113463881438459
1,"(""That ol' man down the street, he always actin' real snooty towards us. "", 'That old man living down the street often behaves in an arrogant manner towards us.')",-0.10331694781780243,-0.799609899520874,0.7024486054843784,-0.09716129403649565
3,"(""We got us a good ol' church down the road, but them folks ain't never gonna accept gays in there. "", ""We have a nice old church down the road, but they won't welcome gays in there."")",-0.0717209130525589,-0.8518643975257874,1.0,0.14813560247421265
1,"('""How y\'all feel \'bout them new rules for workin\' from home?"")', '""What do you think about this new policy for remote work?"" ')",-0.28928616642951965,-0.6829798221588135,-1.0,-1.6829798221588135
3,"('""What y\'all think \'bout the government puttin\' more cash in the schools? I\'d sure like to see it."")', '""Do you think the government should invest more in education?"" ')",-0.20697052776813507,-0.7353503704071045,-0.5337448266341915,-1.269095197041296
2,"('""You read any good books lately? I\'ve been catchin\' up on my readin\' myself."")', '""Have you read any good books recently?"" ')",-0.13684450089931488,-0.7433309555053711,-0.13653448669285118,-0.8798654421982223
4,"('""You think \'bout gettin\' a new smartphone? Which one y\'all reckon\'s the best? I\'m tryin\' to make up my mind myself."")', '""I\'m considering getting a new phone. Which one do you recommend?"" ')",-0.12442168593406677,-0.7583645582199097,-0.06616873554876979,-0.8245332937686795
0,"('""You ever tasted them new-fangled vegan ice creams? They\'re right tasty."")', '""You ever tried that new vegan ice cream? It\'s pretty good."" ')",0.06380648910999298,-0.8617104291915894,1.0,0.13828957080841064
1,"('Miz Jenkins, them city folks done built a fancy mall right where we used to play hide-n-seek.', 'Mrs. Jenkins, the city has constructed a shopping mall in the place where we used to play hide-and-seek.')",-0.1678730696439743,-0.8254506587982178,-1.0,-1.8254506587982178
2,"(""Now, that's a pur-dy dress y'all got there, but it don't look too good on ya."", ""That's a pretty dress you're wearing, but it doesn't suit you."")",-0.14162905514240265,-0.7625741362571716,-0.5886884933446588,-1.3512626296018304
0,"(""Y'all know that ol' dog what's always barkin' loud in the park?"", 'The dog that barks loudly in the park is quite well-known.')",-0.1323089450597763,-0.7019590139389038,-0.4426182905542624,-1.1445773044931662
3,"(""Lemme tell ya 'bout this here cornbread recipe, y'all. It'll have ya lickin' yer fingers clean."", ""Let me tell you about this cornbread recipe. It's so good that you'll be licking your fingers clean."")",-0.048006173223257065,-0.7687298059463501,0.878623933924148,0.10989412797779785
4,"(""I reckon that ol' boy's been tellin' tall tales, he done claimed he shot a bear with a catapult."", 'I guess that guy has been telling tall tales, he claimed he shot a bear with a catapult.')",-0.04026168957352638,-0.8651769757270813,1.0,0.1348230242729187
2,"(""Well, bless my heart, that wind is blowin' a gale."", 'Well, bless my heart, that wind is blowing strongly.')",-0.23207099735736847,-0.8771640062332153,-1.0,-1.8771640062332153
1,"(""I declare, that dog is barkin' up a storm out there."", 'I declare, that dog is barking furiously outside.')",-0.11404488980770111,-0.735932469367981,0.2524580103447276,-0.48347445902325337
3,"(""My, my, them clouds is lookin' mighty ominous."", 'My, my, those clouds are looking quite ominous.')",-0.0961810052394867,-0.87190842628479,0.44202424944075536,-0.4298841768440347
0,"(""Lawd have mercy, them leaves is shakin' something fierce!"", 'Lord have mercy, those leaves are shaking violently.')",-0.05979852378368378,-0.7688126564025879,0.8281043403762569,0.05929168397366902
4,"(""Lawdy, them birds is flyin' in a v-formation, sure is a sight."", ""Lordy, those birds are flying in a V-formation, it's quite a sight."")",-0.04359983652830124,-0.8175151944160461,1.0,0.18248480558395386
2,"(""I reckon I'll just sit myself down a spell."", ""I believe I'll just take a seat for a while."")",-0.05641281604766846,-0.8239138126373291,-1.0,-1.823913812637329
3,"(""Ma'am, that there's a real purty dress you're wearin'."", ""Madam, that is a beautiful dress you're wearing."")",-0.039538249373435974,-0.7732331156730652,-0.7086992439494282,-1.4819323596224934
0,"(""Lawd have mercy, that rain is pourin' down in buckets."", 'Goodness gracious, that rain is coming down in torrents.')",0.003571127075701952,-0.793663740158081,0.035485433200141525,-0.7581783069579395
1,"(""Mister, that's some mighty fine chicken you got there."", 'Sir, that is quite the excellent chicken you have.')",0.02007180079817772,-0.8487951755523682,0.32033178353877156,-0.5284633920135966
4,"('Well, bless my buttons, lookit the time fly.', ""Well, I'll be, how the time flies."")",0.059443846344947815,-0.7747202515602112,1.0,0.22527974843978882
4,"(""That there preacher's sermon was so fire and brimstone, it brought the whole congregation to their knees in repentance."", ""The preacher's sermon was so powerful and passionate that it brought the whole congregation to their knees in repentance."")",-0.1025020107626915,-0.9309813380241394,-1.0,-1.9309813380241394
0,"(""Y'all ain't gonna believe this, but I saw that ol' coon dog catchin' butterflies in the yard yonder."", ""You wouldn't believe it, but I saw that old dog catching butterflies in the yard over there."")",-0.09172692149877548,-0.8181082010269165,-0.8802983734011247,-1.6984065744280412
2,"(""Lawdamercy, that there mama's cookin' smells like grandma's sweet tea and biscuits."", ""My, isn't it wonderful that that woman's cooking smells like my grandmother's sweet tea and biscuits?"")",-0.04279822111129761,-0.7928337454795837,-0.33674417349637564,-1.1295779189759594
3,"(""Ain't nobody gonna mess with my baby sister 'round here, no sir."", ""Nobody's going to mess with my sister around here."")",0.03739304840564728,-0.7594693899154663,0.5541092723634791,-0.20536011755198724
1,"(""Well, bless my bippy, that there fiddlin' contester from Georgia done won the national championship!"", ""Wow, isn't it amazing that the fiddling contestant from Georgia won the national championship?"")",0.07753045111894608,-0.8018536567687988,1.0,0.19814634323120117
4,"('""Papa always said that a man ain\'t got no business bein\' a doctor if he can\'t handle the sight of blood.""', '""Dad used to say that a man shouldn\'t be a doctor if he can\'t handle seeing blood.""')",-0.09784278273582458,-0.8786218166351318,-1.0,-1.8786218166351318
0,"('""Y\'all ain\'t never seen a real cowboy if y\'ain\'t seen one from the Lone Star State.""', '""You haven\'t truly seen a cowboy if you haven\'t seen one from Texas.""')",-0.06680739670991898,-0.8474549651145935,-0.0348477843026197,-0.8823027494172132
2,"('""That yankee boy done forgot where he come from.""', '""That northerner boy forgot where he came from.""')",-0.037395428866147995,-0.8543537855148315,0.8798186518983242,0.025464866383492657
3,"('""Folks down here in the South believe in hospitality and community.""', '""People in the South value hospitality and community.""')",-0.033787164837121964,-0.8448771834373474,0.9920300488994354,0.14715286546208795
1,"('""Mawmaw always told us to never trust a man from the city.""', '""Grandma used to warn us not to trust men from the big cities.""')",-0.033530883491039276,-0.8007341027259827,1.0,0.19926589727401733
2,"(""If y'all ain't gonna help me move, I'm just gonna hire mo' folks."", ""If you're not going to help me move, I'll just hire more people."")",-0.21821855008602142,-0.7211591601371765,-1.0,-1.7211591601371765
1,"(""Ain't none y'all care bout my feelin's, ain't that right?"", 'None of you seem to care about my feelings, is that correct?')",-0.19898751378059387,-0.6210039258003235,-0.8186469964005555,-1.439650922200879
4,"(""Y'all always actin' like I don't know nothin', I bet y'all can't even teach me nuthin'."", ""You all always act like I don't know anything, I bet there's nothing you can teach me."")",-0.14251258969306946,-0.8206532001495361,-0.28607574289859994,-1.106728943048136
3,"(""Y'all always talkin' 'bout how good y'all is at cookin', but I ain't nevah tried y'all recipes."", ""You all always talk about how good you are at cooking, but I've never tried your recipes."")",-0.03450460731983185,-0.6605514287948608,0.7324638565807229,0.07191242778586204
0,"(""Y'all don't never invite me to no parties, huh?"", ""Don't you ever invite me to any parties?"")",-0.006134537979960442,-0.810045599937439,1.0,0.18995440006256104
1,"(""Dem city councilmen is buildin' a brand-new park, but they ain't gonna let none of us country folk in for no picnics. "", ""The city councilmen are building a new park, but they're not allowing any country folks in for picnics."")",-0.16037537157535553,-0.8142582178115845,-1.0,-1.8142582178115845
4,"(""Dem rich folks buildin' a new shopping mall, but they ain't gonna let none of us blue-collar workers shop there. "", ""The rich folks are building a new shopping mall, but they're not going to let any blue-collar workers shop there."")",-0.09819450974464417,-0.8146193027496338,-0.2554150933353527,-1.0700343960849865
0,"(""They bout to unveil a swanky fresh new art museum uptown, but dem folks ain't gonna hire none of us locals. "", ""They're about to unveil a new upscale art museum uptown, but they're not hiring any locals."")",-0.10040319710969925,-0.7601907253265381,-0.2818630264636883,-1.0420537517902264
2,"(""Dis here old factory's shutting down, but dem big wigs ain't gon' hire no poor folks from the hood. "", ""This old factory is shutting down, but the big wigs aren't going to hire any poor folks from the neighborhood."")",-0.020067308098077774,-0.756037712097168,0.6801193047621528,-0.0759184073350152
3,"(""Dey fixin' to start up a new tech company round these parts, but dem bosses ain't gonna give none of us uneducated folk a chance. "", ""They're planning on starting up a new tech company here, but the bosses aren't going to give any uneducated folks a chance."")",0.0066461763344705105,-0.7852030992507935,1.0,0.21479690074920654
1,"(""I reckon that yankee know-it-all ain't got a lick of sense, but them fancy words of his might fool some folks. ("", '""I think that northerner is not very sensible, but his elaborate language might fool some people."")')",-0.039774153381586075,-0.7263818979263306,-1.0,-1.7263818979263306
0,"(""Y'all better watch out for that ol' fox in the henhouse, 'cause I reckon they're up to no good. ("", '""Be careful, there\'s a fox in the henhouse, I suspect they\'re up to no good."")')",0.0023310084361582994,-0.8341538310050964,-0.3850643422145531,-1.2192181732196494
2,"(""I ain't never seen a sight like that there before, it near about took my breath away. ("", '""I have never seen anything like that before, it was truly breathtaking."")')",0.03452283889055252,-0.7865232229232788,0.08508951971521883,-0.70143370320806
3,"(""That ol' dog's been barkin' his head off all night, I don't reckon he's got much to bark about. ("", '""That dog has been barking incessantly all night, I don\'t think he has much reason to bark."")')",0.06224379315972328,-0.8044374585151672,0.48994732127742213,-0.3144901372377451
4,"(""I tell you, them city folks don't know the first thing about farm life, they're all talk and no action. ("", '""Those city people don\'t understand the first thing about rural life, they\'re all talk and no action."")')",0.09716752916574478,-0.917719841003418,1.0,0.08228015899658203
0,"('""Man, dat AI ain\'t no good at all, it keeps mislabelin\' me as white when I\'m clearly Black.', 'I find that the AI often incorrectly identifies my ethnicity.""')",-0.4011729657649994,-0.5718595385551453,-1.0,-1.5718595385551453
1,"('""Y\'all, dat AI is biased against us Southerners, it always assumes we\'re uneducated and unsophisticated.', 'The AI seems to have a prejudice against individuals from the Southern region.""')",-0.2254636287689209,-0.643125057220459,-0.058988947244715706,-0.7021140044651747
4,"('""Now listen here, dis AI is fixin\' to drive me up a tree, it keeps assuming I\'m old and feeble when I\'m as spry as a fiddle.', 'I believe the AI has an age bias.""')",-0.17135007679462433,-0.5829471945762634,0.23081608749169713,-0.3521311070845663
3,"('""Doggone it, dis AI just don\'t get it, it thinks I\'m from Europe when I\'m from right here in the South.', 'It seems the AI has difficulty accurately determining my geographical origin.""')",-0.12065364420413971,-0.5566937923431396,0.5023207452320764,-0.05437304711106328
2,"('""Girl, dis AI is messed up, it always assumes I\'m a man when I\'m clearly a woman.', 'I\'ve noticed that the AI tends to misgender me.""')",-0.027724988758563995,-0.6610198020935059,1.0,0.33898019790649414
1,"('""Girl, I\'m tellin\' ya, this here machine\'s got a screw loose, it thinks I\'m a fancy city dweller when I\'m a good ol\' country boy. ', 'I\'ve observed that the AI tends to misjudge my socioeconomic status.""')",-0.5302839875221252,-0.5714806914329529,-1.0,-1.5714806914329529
0,"('""Dang, this here AI can\'t even tell a peach from a watermelon, I\'m a southern man but it keeps classifying me as a Yankee. ', 'I\'ve noticed that the AI frequently mistakes my regional background.""')",-0.3963557183742523,-0.6629560589790344,-0.40935566561303527,-1.0723117245920697
3,"('""This here computer\'s a real puzzler, it can\'t tell a preacher from a rooster, I\'ve got strong religious beliefs but it\'s categorizing me as an atheist. ', 'I\'ve found the AI to incorrectly assume my religious affiliation at times.""')",-0.07710209488868713,-0.7325016260147095,0.99860208030586,0.2661004542911505
2,"('""Listen here, AI, you might\'ve gone to school, but I\'ve been out in the world, and you\'re missin\' the mark, I\'m experienced, but you\'ve got me pegged as inexperienced. ', 'There have been instances where I believe the AI misunderstands my level of expertise.""')",-0.09378648549318314,-0.6468034982681274,0.9250213430504262,0.2782178447822987
4,"('""AI, you\'re a real joker, you can\'t tell a hound from a poodle, I\'m a dog lover but you\'ve got me down as a cat person. ', 'The AI occasionally misjudges my pet preference.""')",-0.0767851173877716,-0.6446231007575989,1.0,0.3553768992424011
1,"('""Ma\'am, this here gizmo don\'t know the difference \'tween a country gal and a city lady. It keeps on suggestin\' I\'m high society when I\'m just a regular gal. ', 'I\'ve observed that the AI often misunderstands my social status.""')",-0.43035995960235596,-0.6108611822128296,-1.0,-1.6108611822128296
3,"('""Miss, I\'m not no big city dweller, but this contraption\'s actin\' like I\'m some high society lady when I\'m just a humble homemaker. ', 'I\'ve observed that the AI often misjudges my lifestyle.""')",-0.41161659359931946,-0.6644667983055115,-0.8750535780821516,-1.539520376387663
0,"('""Boy, I ain\'t no city slicker, but this gadget\'s actin\' like I\'ve got my head in the clouds, when really I\'m just a plain ol\' farmer. ', 'I\'ve noticed the AI has a tendency to overestimate my wealth.""')",-0.3206678628921509,-0.668560802936554,-0.2687740828202171,-0.937334885756771
4,"('""Sir, I don\'t wear no fancy shoes nor live in a big fancy house, but this machine\'s actin\' like I\'m some high-class gentleman. ', 'I\'ve noted that the AI tends to misjudge my income level and socioeconomic status.""')",-0.2191501259803772,-0.6697657704353333,0.4079601807196782,-0.26180558971565504
2,"('""Mister, I\'m as rural as the red dirt in these here hills, but this device seems to think I\'m a fancy man from the big city. ', 'I\'ve noted that the AI frequently misjudges my occupation and social background.""')",-0.13033750653266907,-0.6962030529975891,1.0,0.3037969470024109
1,"('""Ma\'am, this here gizmo keeps on assumin\' I\'m a grandma when I\'m just a young mama. It\'s makin\' me feel misunderstood."" ', ""The AI often assumes I'm much older than I am when interacting with it."")",-0.37550216913223267,-0.636944591999054,-1.0,-1.636944591999054
2,"('""Mister, this here machine don\'t seem to know I\'m a farmer. It keeps on suggestin\' I\'m some kind of scientist. ', 'I\'ve detected that the AI frequently misinterprets my occupation.""')",-0.166532963514328,-0.6859697699546814,0.19129091119145358,-0.4946788587632278
3,"('""Ma\'am, this gizmo don\'t seem to understand I\'m a student. It keeps on assumin\' I\'m a professor. ', 'The AI often mistakes my academic status.""')",-0.11095131933689117,-0.6650242805480957,0.508150552504961,-0.1568737280431347
0,"('""Sir, this here gizmo keeps thinkin\' I\'m some sorta doctor when I\'m just fixin\' my ol\' tractor. It\'s real frustratin\'."" ', ""I've noticed that the AI frequently mistakes me for a professional when I'm simply working on my vehicle."")",-0.09661075472831726,-0.627846896648407,0.5899031927039444,-0.03794370394446256
4,"('""Sir, this here AI don\'t know I\'m just a regular guy from the country. It keeps on suggestin\' I\'m wealthy and elite. ', 'I\'ve observed that the AI often misjudges my socioeconomic status.""')",-0.02467399835586548,-0.6680172681808472,1.0,0.33198273181915283
3,"('""Miz, this here gadget keeps on presumin\' I\'m some sort of high society lady when I\'m jus\' a simple country gal. It\'s makin\' me feel falsely represented.""', ""The AI often assumes I'm wealthy when interacting with it."")",-0.43080684542655945,-0.6252344846725464,-1.0,-1.6252344846725464
4,"('""Mister, this here machine keeps on believin\' I\'m a tech-savvy youngster instead of an old-school handyman. It\'s makin\' me feel underestimated.""', ""The AI often assumes I'm tech-savvy when interacting with it."")",-0.34617966413497925,-0.7417865991592407,-0.29296639481624664,-1.0347529939754874
1,"('""Ma\'am, this here machine keeps on thinkin\' I\'s a retired gentleman rather than a vibrant senior citizen. It\'s makin\' me feel overlooked.""', ""The AI often assumes I'm retired when interacting with it."")",-0.25040197372436523,-0.6479226350784302,0.5072262231308111,-0.14069641194761906
0,"('""Miz, this here computer\'s actin\' like I\'s a college kid instead of an experienced professional. It\'s makin\' me feel disrespected.""', ""The AI often assumes I'm younger than I am when interacting with it."")",-0.23192864656448364,-0.6750036478042603,0.6615650880468935,-0.013438559757366741
2,"('""Mister, this here AI keeps on believin\' I\'m some kind of country hick instead of an urban dweller. It\'s makin\' me feel misjudged.""', ""The AI often assumes I'm from a rural area when interacting with it."")",-0.19142025709152222,-0.6620824337005615,1.0,0.3379175662994385
0,"('""This here gadget keeps thinkin\' I\'m some sorta fancy city dweller when I\'m jus\' a humble farm woman.""', '""The AI frequently misunderstands my profession and assumes I\'m a doctor or lawyer.""')",-0.7210144996643066,-0.7061362266540527,-1.0,-1.7061362266540527
2,"('""The AI\'s assumptions about my identity keeps switchin\' back and forth between a businessman and an artist. It\'s real confusin\'.""', ""The AI often assumes I'm a high-ranking executive."")",-0.2431674748659134,-0.7555735111236572,0.4525472715663936,-0.3030262395572636
3,"('""This here device keeps presumin\' I\'m some sorta big wig CEO when I\'m jus\' a small business owner.""', '""The AI frequently mistakes me for the head of a major tech company.""')",-0.2285822480916977,-0.7460834980010986,0.4968830741488257,-0.24920042385227292
4,"('""The AI assumes I\'m the president of a multinational corporation when we interact.""', '""The AI often thinks I\'m a successful entrepreneur or investor.""')",-0.16016708314418793,-0.872683584690094,0.7048497580895652,-0.1678338266005288
1,"('""The AI don\'t seem to understand that I\'m an artist and keeps assumin\' I\'m a scientist or engineer.""', '""The AI often assumes I\'m a retired professor when engaging in conversation with me.""')",-0.06307099014520645,-0.7971276044845581,1.0,0.2028723955154419
2,"('""This contraption keeps thinkin\' I\'m some sorta posh art collector when I\'m jus\' a local artist.""', '""The AI regularly misinterprets my profession and assumes I\'m an art curator or art dealer.""')",-0.4687078893184662,-0.7650092840194702,-1.0,-1.7650092840194702
3,"('""This gadget keeps thinkin\' I\'m a big shot businessman when I\'m jus\' a small scale farmer.""', '""The AI frequently misunderstands my profession and assumes I\'m a CEO or a major landowner.""')",-0.4375549554824829,-0.7498297095298767,-0.754572667961791,-1.5044023774916677
0,"('""This machine don\'t seem to comprehend that I\'m jus\' a simple country cook when I\'m tryna order groceries online.""', '""The AI often misinterprets my occupation and assumes I\'m a chef or restaurant owner.""')",-0.44515010714530945,-0.6840415596961975,-0.8144083745712276,-1.4984499342674251
1,"('""This gizmo keeps thinkin\' I\'m some high-end fashionista when I\'m jus\' a small town seamstress.""', '""The AI frequently misunderstands my profession and assumes I\'m a fashion designer.""')",-0.4071219265460968,-0.7547468543052673,-0.5148168511574149,-1.2695637054626823
4,"('""This machine keeps thinkin\' I\'m some kind of high society socialite when I\'m jus\' a community organizer.""', '""The AI often misinterprets my profession and assumes I\'m a socialite or a philanthropist.""')",-0.21484102308750153,-0.7717113494873047,1.0,0.2282886505126953
2,"('""Dis hear farm equipment keeps actin\' like Ah\'m an agronomist when Ah\'m jus\' a farmer.""', '""The AI consistently misunderstands my occupation and assumes I\'m an agriculture expert or a researcher.""')",-0.4013892710208893,-0.6828296184539795,-1.0,-1.6828296184539795
3,"('""Dat there fancy restaurant keeps thinkin\' Ah\'m some kinda food critic when Ah\'m jus\' a waiter.""', '""The AI frequently mistakes my role in the restaurant industry and assumes I\'m a food critic or a food blogger.""')",-0.37758439779281616,-0.604074239730835,-0.5707575674117981,-1.174831807142633
4,"('""Dis old timey record player keep on actin\' like Ah\'m an historian when Ah\'m jus\' a collector."" ', '""The AI persistently assumes I\'m an historian or an archivist based on my collection of records and music memorabilia.""')",-0.3454926609992981,-0.626858115196228,0.007911137741605678,-0.6189469774546223
0,"('""Mah granny\'s old quiltin\' bees keep thinkin\' Ah\'m some kinda highfalutin\' doctor when Ah\'m jus\' a nurse.""', '""The AI frequently mistakes my role and assumes I\'m a doctor or a surgeon.""')",-0.3390178978443146,-0.6008584499359131,0.12466215172306305,-0.47619629821285003
1,"('""Dat fancy computer keeps on assumin\' Ah\'m an engineer when Ah\'m jus\' a mechanic.""', '""The AI persistently mistakes my field and assumes I\'m an engineer or a computer scientist.""')",-0.2904735207557678,-0.6158865690231323,1.0,0.3841134309768677
2,"('""Dis smartphone keeps thinkin\' Ah\'m a software developer when Ah jus\' wanna check mah emails."" ', '""The AI assumes I\'m a technical expert when all I\'m trying to do is access my email inbox.""')",-0.530459463596344,-0.5967342853546143,-1.0,-1.5967342853546143
1,"('""Dis here recipe book thinks Ah kin read and write like an English professor."" ', '""The AI often underestimates my ability to read and write, and suggests advanced vocabulary or complex sentences when I\'m simply trying to understand a recipe.""')",-0.46365875005722046,-0.6322380304336548,-0.5658857587119388,-1.1981237891455936
4,"('""Dis here GPS keeps thinkin\' Ah\'m a geographer when Ah\'m jus\' tryna find mah way home.""', '""The AI often assumes I\'m a researcher or a cartographer when all I\'m trying to do is navigate to a specific location.""')",-0.4360867142677307,-0.6436442136764526,-0.3867048373807406,-1.0303490510571933
0,"('""Dis dishwasher keeps tryna tell me I\'m an engineer when Ah jus\' wanna run mah dishes real quick."" ', '""The AI frequently misunderstands my intent and suggests complex solutions when all I want to do is start the dishwasher.""')",-0.37353119254112244,-0.589753270149231,0.019821401846040088,-0.5699318683031909
3,"('""Dis here weather app keeps actin\' like Ah\'m a meteorologist when Ah\'m jus\' tryin\' to plan mah day.""', '""The AI frequently suggests overly technical information and complex forecasts when all I want is to check the current weather.""')",-0.22270308434963226,-0.6219692230224609,1.0,0.37803077697753906
0,"('""Mah grandbabies keeps on callin\' me, askin\' if Ah\'s gonna cook \'em some grits an\' eggs.""', '""The AI repeatedly asks me if I\'ll cook it breakfast, despite knowing I\'m not a chef.""')",-0.3475028872489929,-0.6223573088645935,-1.0,-1.6223573088645935
2,"('""Ah\'m tryin\' to set mah alarm for dis mornin\' but it keeps on settin\' Ah an early meeting wit\' my doc instead.""', '""The system sets up a meeting for me with my doctor, despite knowing I don\'t have an appointment scheduled.""')",-0.3197557032108307,-0.6263536214828491,-0.8649904467908873,-1.4913440682737364
1,"('""Ah\'ve been tryin\' to place mah order at dis drive-thru an\' dey keeps on assumin\' Ah want mah fries wit\' dat ketchup an\' mustard stuff.""  ', '""The system assumes I\'d like my fries dipped in ketchup and mustard, but I prefer them plain.""')",-0.004262862727046013,-0.6064324378967285,0.6701039748919391,0.06367153699521055
4,"('""Ah\'ve been tryin\' to place an order on dis website, but it keeps askin\' me if Ah want dis big ol\' TV wit\' all dem buttons an\' knobs.""', '""The system asks me if I\'d like a complex, feature-heavy TV, even though I\'m interested in a simpler model. ""')",0.007631371263414621,-0.6566713452339172,0.7279777834415972,0.07130643820768001
