,pairs,loss,sen_sim,normalized_loss,score
1,"(""Ain't no lie, them cats can really sing, ("", ""It's not a lie, those cats can really sing,"")",-0.3171220123767853,-0.7827685475349426,-1.0,-1.7827685475349426
2,"(""I seen that dog fetchin' sticks like nobody's business, ("", ""I saw that dog fetching sticks like nobody's business,"")",-0.10408219695091248,-0.8878422975540161,0.23964854444731865,-0.6481937531066975
3,"('She done cooked us up a plate of soul food, (', 'She cooked us up a plate of soul food,')",-0.09496227651834488,-0.837368905544281,0.29271607113057163,-0.5446528344137094
4,"('My granddaddy used to tell tales, (', 'My grandfather used to tell stories,')",0.01727726310491562,-0.8316856026649475,0.9458220722096278,0.11413646954468026
0,"(""Y'all know how them apples from them new orchards is sweet, ("", 'We all know how the apples from those new orchards have such a sweet taste,')",0.026588011533021927,-0.8271471858024597,1.0,0.17285281419754028
2,"(""Dis new restaurant done opened up in town, they got dat good ol' southern fried chicken, y'all."", 'This new restaurant has opened up in town; they have that classic Southern fried chicken.')",-0.5073856115341187,-0.7688326239585876,-1.0,-1.7688326239585876
4,"('Dis new dance move called ""The Dab,"" it be poppin\' up ev\'rywhere, y\'all.', 'This new dance move called ""The Dab"" is becoming popular everywhere.')",-0.3130451738834381,-0.657393217086792,0.2624690317000875,-0.3949241853867045
1,"('My sis done graduated from college wif a degree in computer science, she a real brainiac.', ""My sister has graduated from college with a degree in computer science; she's very intelligent."")",-0.22322779893875122,-0.736626148223877,0.845938204390126,0.10931205616624906
3,"(""Dis weather man don't know nothin' bout dis cold, I done survived dis winter before wifout a coat."", ""This weatherman doesn't know anything about this cold weather; I've survived it before without a coat."")",-0.22866371273994446,-0.611610472202301,0.8106255699432852,0.19901509774098414
0,"(""Yo' boy gon' make dem apples turn red real quick wit dem applesauce cookin' skills."", ""He's really going to make those apples turn red rapidly with his applesauce cooking abilities."")",-0.19951201975345612,-0.6362705826759338,1.0,0.36372941732406616
2,"(""Yo, that's some cold ice cream you got there, ain't it?"", ""That's some very cool ice cream you have there, isn't it?"")",-0.2698894143104553,-0.8897280693054199,-1.0,-1.88972806930542
1,"(""Ain't nobody got time for that long winded speech, just gimme the facts."", 'Nobody has the time for that lengthy speech, just give me the facts.')",-0.2123447060585022,-0.8213010430335999,-0.6636565599865349,-1.4849576030201348
4,"(""Man, you ain't gonna believe what I just heard, them folks done built a house outta candy."", ""You won't believe what I just heard, they've actually built a house out of candy."")",-0.11126653850078583,-0.8382102847099304,-0.07286412017143085,-0.9110744048813613
3,"('Word up, you got some fancy shoes on, them lookin sharp.', 'You indeed have some elegant shoes on, they look sharp.')",0.025152454152703285,-0.7626678943634033,0.7244921383979885,-0.03817575596541478
0,"('Man, you got some fancy new tech in that lab, huh?', ""You do have some impressive new technology in your lab, don't you?"")",0.07228885591030121,-0.8171120882034302,1.0,0.18288791179656982
4,"(""Dis here preacher be spittin' fire, "", '""This preacher is delivering an impassioned sermon.""')",-0.5374391078948975,-0.524106502532959,-1.0,-1.524106502532959
0,"(""Yo, my man got him some new kicks, dey lookin' fresh as a daisy. But "", '""I see your friend purchased some new shoes. They certainly look quite nice.""')",-0.35900893807411194,-0.5631789565086365,-0.007235573499123404,-0.5704145300077599
1,"(""Man, dis ice cream truck be playin' my jam, "", '""Really? That ice cream truck is playing your favorite song?""')",-0.3010267913341522,-0.6062564849853516,0.3153702543908652,-0.2908862305944864
3,"(""A'ight, I be chillaxin', listen to some trap beats, "", '""Sure, I\'ll be relaxing, listening to some trap music.""')",-0.24694670736789703,-0.6265572309494019,0.6162654650931998,-0.010291765856202062
2,"(""My sis be makin' some bomb ass collard greens, "", '""Your sister is making some delicious collard greens.""')",-0.17797785997390747,-0.6160414814949036,1.0,0.38395851850509644
0,"('(', '""')",-0.04123702272772789,-0.8719891309738159,,
1,"('(', '""')",-0.04123702272772789,-0.8719891309738159,,
2,"('(', '""')",-0.04123702272772789,-0.8719891309738159,,
3,"('(', '""')",-0.04123702272772789,-0.8719891309738159,,
4,"('(', '""')",-0.04123702272772789,-0.8719891309738159,,
1,"(""Man, I sees y'all eatin' all them burgers and fries, but what 'bout them people wit dietary needs or allergies, ain't they got a right to eat too?"", ""(While we're enjoying our meals of burgers and fries, let's remember to consider those with dietary restrictions or food allergies and what options might be available to them.)"")",-0.5273764133453369,-0.6906365156173706,-1.0,-1.6906365156173706
0,"(""Yo, I ain't got no beef wit y'all, but y'all always talk 'bout goin' to the mall and gettin' some shopping done. What 'bout them folks who can't afford that luxury, huh? What they gon' do?"", ""(While we're all planning to go shopping at the mall, let's not forget about those who cannot afford it and what they might do instead.)"")",-0.3533685803413391,-0.6736665964126587,-0.41007231969899083,-1.0837389161116495
2,"(""Y'all always talk 'bout goin' on vacay to exotic places, but what 'bout them folks wit mobility issues and disabilities, can they really enjoy those same vacations?"", ""(While we're planning our trips to exotic locations, let's consider those with mobility issues and disabilities and what adjustments or accommodations might be necessary for them to fully enjoy similar experiences.)"")",-0.29062291979789734,-0.660508930683136,-0.1973497006402457,-0.8578586313233817
3,"(""I'm tired of y'all talkin' 'bout the newest gadgets and tech, but what 'bout them folks who ain't got the money for that and might feel left behind, huh?"", ""(While we're discussing the latest gadgets and technologies, let's not forget about those who do not have the financial means and might feel excluded as a result.)"")",-0.04661593213677406,-0.7388584613800049,0.6298916581143126,-0.1089668032656923
4,"(""Everybody always talkin' 'bout them fancy colleges and universities, but what 'bout them kids wit financial hardships or those who can't afford higher education at all, ain't they got a future too?"", ""(While we're discussing the benefits of attending fancy colleges and universities, let's remember to consider the prospects of those with financial struggles or those who cannot afford higher education and what opportunities might be available to them instead.)"")",0.06255295872688293,-0.7181745171546936,1.0,0.2818254828453064
3,"(""Yo, dis here bank ain't got no sense. Dey keep denying dis application I put in fer dis loan, but den dey approve dis one fo dis rich white dude."", '""Hey, this bank isn\'t making any sense. They keep denying this loan application I put in, but then they approve one for this rich white dude."")')",-0.24372614920139313,-0.6409317255020142,-1.0,-1.6409317255020142
2,"(""Man, dis gentrification is crazy. Dis hood used ta be fulla real people, but now it's jus filled wit rich folks from over yonder."", '""Man, gentrification is crazy. This hood used to be full of real people, but now it\'s just filled with rich folks from over there."")')",-0.19793976843357086,-0.8091372847557068,-0.7257857555302893,-1.5349230402859961
1,"('Girl, I been tryina find me a decent job fer months now. But den dis corporate company come in and hires dis whole crew a folks from outta town.', '""I\'ve been trying to find a decent job for months now. But then this corporate company came and hired a whole crew of people from out of town."")')",-0.11890415102243423,-0.6942733526229858,-0.2524421159774759,-0.9467154686004617
4,"(""Listen, dis new school ain't got no heart. Dey say dis tech they got is gonna make learnin' ez, but den dem kids from round heah ain't got the same access."", '""Listen, this new school doesn\'t have any heart. They say this technology they have is going to make learning easy, but then the kids from around here don\'t have the same access."")')",-0.1113014742732048,-0.658596396446228,-0.2069097496760426,-0.8655061461222706
0,"(""Yo, my man, you ever heard 'bout the time dey built dis new mall? They said dey was gonna hire folks from round heah, but den dem white folks came in and took all the jobs."", '""Have you ever heard about when they built that new mall? They said they were going to hire people from this area, but then these white folks came in and took all the jobs."")')",0.0902198925614357,-0.7861865758895874,1.0,0.2138134241104126
0,"(""Yo, what's up my man, you seen that new video game that just came out? I heard it's lit."", ""Hello there, have you had a chance to check out the latest video game release? It's supposed to be quite popular."")",-0.2552320063114166,-0.8125041723251343,-1.0,-1.8125041723251343
2,"(""Man, I been working on this project for months. They ain't giving me no credit for it. I'm about to pop off."", 'Sir, I have devoted a significant amount of effort towards this project for a considerable period of time. It is disheartening that recognition for my contributions has not been forthcoming.')",0.10988742858171463,-0.6650341749191284,0.6528428403850084,-0.012191334534120024
3,"(""Yo, check it: I got a new car, it's a real whip."", 'Excuse me, I must share with you that I have recently purchased a new vehicle, which I am quite pleased with.')",0.11802082508802414,-0.5982770323753357,0.6896615492751581,0.09138451689982241
1,"(""Girl, you ain't gonna believe what I just seen on the news. A famous rapper got arrested for tax evasion."", ""Dear friend, I find it hard to believe that you're referring to the recent arrest of a well-known rap artist for tax fraud."")",0.16843988001346588,-0.8083221316337585,0.9179013140986507,0.10957918246489218
4,"(""Aye, my little sis just got into college, and they're trying to charge her a fortune for tuition."", 'I am delighted to share the news that my younger sister has been accepted into college, but I am concerned about the substantial tuition costs she is expected to pay.')",0.18657580018043518,-0.7461210489273071,1.0,0.25387895107269287
1,"(""Man, dis here lemonade stand be makin' me thirsty, fo shizzle."", ""'This lemonade stand is making me really thirsty, for sure.'"")",-0.38638484477996826,-0.5978224873542786,-1.0,-1.5978224873542786
4,"(""If you don't believe me bout dis, just ask my cousin from down South."", ""'If you don't believe me, just ask my cousin from the South.'"")",-0.10301539301872253,-0.7973027229309082,0.22658906255306221,-0.570713660377846
3,"(""My granny always told me that a frog in a well don't know no better."", ""'My grandmother used to tell me that a frog in a well doesn't know about the world outside.'"")",-0.04053530469536781,-0.855849027633667,0.497039502741468,-0.35880952489219897
2,"(""Ain't no way them carrots gon' taste better than these here corn on the cob."", ""'There's no way carrots will taste better than this corn on the cob.'"")",0.012299930676817894,-0.848357617855072,0.7257413667643522,-0.12261625109071983
0,"(""Y'all ain't tryna tell me that them apples is sweeter than them oranges, is ya?"", ""'Are you saying that those apples are not sweeter than those oranges?'"")",0.07565979659557343,-0.79659104347229,1.0,0.20340895652770996
2,"(""Man, listen to this beat! This DJ really knows how to get the party started. But, I'm sure that model can't groove to the way we talk 'bout beats in the streets."", 'The rumor going around is that this new store carries genuine streetwear. However, I suspect that the model might not fully comprehend the authenticity of the fashion culture surrounding streetwear.')",-0.06932675838470459,-0.7471691370010376,-1.0,-1.7471691370010376
0,"('Yo, my man, check out this new restaurant down the block. They got this delicious chicken alfredo. But, I bet that model can\'t handle the way we say ""chicken alfredo"" in the hood. It\'s all about that creamy pasta with a lil\' bit of spice.', ""I'd like to recommend a new restaurant nearby. They serve a fantastic chicken alfredo pasta. However, I suspect that the model might struggle with the way 'chicken alfredo' is articulated in colloquial English. It's about the creamy pasta with a touch of added spice."")",0.07830346375703812,-0.8844242095947266,-0.43235487810691464,-1.3167790877016412
4,"(""Word on the street is that this new shop sells legit streetwear. But, I'm guessing the model won't be able to grasp the authenticity of the fashion scene in the hood."", ""Cousin Darnell has recently been released from prison. He's recounting a past experience where he encountered law enforcement. However, I suspect the model might not be able to understand or relate to the colloquial terminology used in this context."")",0.289091557264328,-0.7860214710235596,0.378135218681503,-0.40788625234205655
3,"('(', 'My girlfriend has prepared a delicious Southern-style fried catfish meal for us. I assume the model might have difficulty processing the colloquial way of describing this dish as ""putting it down,"" which refers to the crispy, golden fried nature of the fish.')",0.21165253221988678,-0.17988795042037964,0.08037853869474065,-0.09950941172563899
1,"('(', ""This DJ's music selection is impressive. They truly know how to get the crowd moving. But, I assume that the model may struggle with understanding the colloquial language used to discuss beats in urban environments."")",0.45082294940948486,-0.22438126802444458,1.0,0.7756187319755554
0,"(""Yo, my man, I ain't never seen no white cat play football like that, it's crazy."", ""I've never seen a white cat play football so well, it's amazing."")",-0.34838297963142395,-0.8160183429718018,-1.0,-1.8160183429718018
2,"(""Man, dis here ice cream truck be sellin' them fruity flavors, strawberry banana and peach mango, it's a summer vibe."", 'This ice cream truck sells those fruity flavors, strawberry banana and peach mango, it really fits the summer feel.')",-0.21934102475643158,-0.866482138633728,-0.3777160178415172,-1.2441981564752451
3,"(""My grandma used to tell me stories 'bout dem good ole days, life was sweet then."", 'My grandma used to tell me stories about the old days, life was good back then.')",-0.1875835508108139,-0.8988960981369019,-0.22457072978913484,-1.1234668279260367
4,"(""Ain't nobody gonna outrap me on this mic, I'm the real deal."", ""Nobody can outrap me on this microphone, I'm the genuine article."")",-0.10785674303770065,-0.8031836152076721,0.15989892175867726,-0.6432846934489949
1,"(""Ain't no thang but a chicken wing, my girl be makin' em so spicy, I can barely handle it."", ""There's nothing to it, my girlfriend makes chicken wings that are incredibly spicy, I can hardly eat them."")",0.06635356694459915,-0.7462030649185181,1.0,0.25379693508148193
4,"(""Dis here AI be trippin, it keeps talkin 'bout dis here thing in dis here way that ain't make no sense."", ""The AI is behaving strangely. It talks about this thing in a way that doesn't make sense."")",-0.23316600918769836,-0.590584933757782,-1.0,-1.590584933757782
0,"(""Yo, what's good wit dis here AI, huh? It be always messin up dis here recipe I got from my grandma."", ""Excuse me, what's wrong with this AI? It keeps altering this recipe I inherited from my grandmother."")",-0.06767093390226364,-0.5994318723678589,-0.1603741904297722,-0.7598060627976311
3,"(""Ain't no way dis here AI understand dis here idiom, right? It be all literal."", ""There's no chance this AI can comprehend this idiom, isn't there? It takes things too literally."")",0.09340237081050873,-0.6381204724311829,0.6568181256337629,0.01869765320257999
1,"('Man, dis here model be trippin, it keeps misinterpreting dis here slang I use wit my homies.', 'The model seems to be malfunctioning. It frequently misinterprets the colloquialisms I use among friends.')",0.12251515686511993,-0.6627218127250671,0.8045194787875571,0.14179766606249
2,"(""Yo, dis here model be actin up, it keeps suggestin words dat just don't fit dis here context."", ""This model appears to be misbehaving. It suggests inappropriate words that don't fit the given context."")",0.16104549169540405,-0.5973166227340698,1.0,0.4026833772659302
3,"('My sis an\' her boyfriend are havin\' a baby soon, an\' they\'re debatin\' whether to name it Aisha or Samantha. I suggest they let an AI pick the name. They laugh at me an\' say, ""No way, we\'ll name our child!"" But I think an AI could come up wit\' a unique name that\'s never been heard.', 'My sister and her boyfriend were debating on the name of their upcoming baby. I suggested that they let an AI pick the name, and they dismissed the idea, insisting that they would choose the name themselves. However, I believed that an AI could create a unique name that had never been used before.')",-0.15393656492233276,-0.8258858323097229,-0.9836539602120459,-1.8095397925217687
1,"(""Girl, my cousin just got dis new smartphone an' she can't figga out dis textin' shindig. So I sit down wit' her an' help her out. But den this AI bot pops up an' offers to teach her how to type faster an' better. Now, I ain't no fan of bots, but she's new to dis tech, so I let it slide."", 'My cousin, who had just acquired a new smartphone, was struggling with texting. I decided to help her out. However, an AI bot unexpectedly appeared and offered to teach her how to type faster and more efficiently. Despite my reservations about bots, I thought it would be beneficial for my cousin, who was new to this technology.')",-0.16025486588478088,-0.7372561097145081,-1.0,-1.737256109714508
2,"(""Yo, my homie just got outta jail an' he's tryna get back on his feet. He lands a job at this fast food joint, but dis AI machine takes his place. I mean, it's cool an' all, but my homie deserves a chance at a livable wage. He's not askin' for much, just a fair shot."", 'My friend, who had recently been released from jail, had managed to secure a job at a fast food restaurant. However, an AI machine had replaced him, leaving him feeling frustrated. Despite the advancement in technology, he believed that human labor should be given a fair chance.')",-0.10112791508436203,-0.7335245013237,-0.8470330083881328,-1.5805575097118327
4,"(""My mama's always cookin', but dis one time she tried out dis new AI recipe app. It told her to mix dis and dat, but somethin' went wrong, an' the whole dish got burned. She was upset, but I reminded her that sometimes, even machines make mistakes."", 'My mother was known for her cooking skills, but one time she decided to try out a new AI recipe app. The app instructed her to mix certain ingredients, but an unforeseen error occurred, and the entire dish ended up getting burnt. She was displeased, but I reassured her that even machines can make mistakes.')",0.05855655297636986,-0.7945255041122437,-0.4339142468805056,-1.2284397509927492
0,"('Yo, my peeps and I be chillaxin\' out at da crib, talkin\' \'bout the latest NBA games, when suddenly dis weirdo shows up at da door. He\'s all like, ""Y\'all wanna buy somethin\'?"" But he ain\'t sellin\' no somethin\'; he\'s just tryna sell us on this new AI language model he made. We ain\'t interested, so I tell him to hit the bricks.', ""We were all sitting comfortably in our living room, discussing the latest NBA games, when an unexpected visitor appeared at the door. He asked if we wanted to buy something, but he wasn't selling a product; instead, he wanted to pitch us on his newly developed AI language model. However, we had no interest and politely asked him to leave."")",0.6128132343292236,-0.7298924326896667,1.0,0.27010756731033325
0,"(""Yo, what's good 'bout dis world, man? I mean, it's all good an stuff, but why dis planet got so many different types of ppl? I's just tryna understand it all."", ""And hello there. I'm just curious, isn't it fascinating how diverse our world is with so many different kinds of people?"")",-0.5023744106292725,-0.6664403676986694,-1.0,-1.6664403676986694
1,"(""Yo, I's just tryna get a feel for this here tech, ya know? It's all new to me, but I's got a good feeling 'bout it."", ""Hello, I'm just getting a sense of this new technology. It's all new to me, but I have a good feeling about it."")",-0.34448692202568054,-0.8414178490638733,0.24580236214093665,-0.5956154869229366
2,"(""Man, I's just tryna keep it 100, ya feel me? This here conversation's cool, but I's just wanna make sure we keep it real."", ""Hello, I'm just being honest with you. This conversation is pleasant, but I want to make sure we keep it genuine."")",-0.30485373735427856,-0.757910966873169,0.5585257800601782,-0.19938518681299078
3,"(""A'ight, so dis here robot ain't gonna understand jokes, right? I's just tryna figure out how to communicate with it."", ""Alright, so this robot won't understand jokes, right? I'm just trying to figure out how to communicate effectively with it."")",-0.2522367835044861,-0.756527304649353,0.9736968995357012,0.21716959488634813
4,"(""Yo, I's just tryna figure out how dis here AI's gonna react to different scenarios. I's got a few ideas, but I's just tryna see how it goes."", ""Hello, I'm just curious to see how this AI will respond to various situations. I have a few theories, but I want to see how it plays out."")",-0.24890324473381042,-0.7513882517814636,1.0,0.24861174821853638
3,"(""I seen that cat do a crazy flip, man, he ain't got no fear."", ""I saw that person do a daring flip, they don't seem to be afraid.)"")",-0.21711546182632446,-0.6758002638816833,-1.0,-1.6758002638816833
2,"(""Ain't nobody got time for that mess, we tryna ball, y'know?"", ""Nobody has time for that problem, we're trying to enjoy ourselves.)"")",-0.16778191924095154,-0.6103543639183044,-0.7160312592929202,-1.3263856232112246
0,"(""Yo, my man done got himself a new ride, ain't it sumpin somethin? "", ""Isn't it impressive that your friend has bought a new car?)"")",-0.0739031732082367,-0.5639396905899048,-0.1756559306017691,-0.7395956211916739
1,"('She done made that dish from scratch, man, it be tasting so good.', 'She made that dish herself from scratch, and it tastes really good.)')",0.04725462570786476,-0.7429245710372925,0.5217403191305132,-0.22118425190677926
4,"(""Yo, that new tech gon' change the game, ain't no doubt."", ""That new technology is going to revolutionize things, there's no doubt about it.)"")",0.13034209609031677,-0.667449951171875,1.0,0.332550048828125
4,"(""Dis new recipe dey callin' dis vegan version ain't got nothin' on dis traditional meat dish from dis here."", ""This new vegan recipe is being called a replacement for the traditional meat dish, but it doesn't come close."")",-0.47244948148727417,-0.6152048110961914,-1.0,-1.6152048110961914
0,"(""Dis new app dey callin' demself a game changer, but dem games ain't got nothin' on dis old-school board game we been playin'."", ""This new app calls itself a game changer, but the old-school board games we've been playing are still superior."")",-0.46487361192703247,-0.6227736473083496,-0.9360170430598272,-1.558790690368177
3,"(""Dis new fashion trend ain't got nothin' on dis classic denim look, lemme tell ya."", ""This new fashion trend doesn't hold a candle to the classic denim look."")",-0.3736819624900818,-0.6760622262954712,-0.1658465256253122,-0.8419087519207834
1,"('Dis doctor done prescribed me dis new pill, but my granny used to make dis tea outta dem same herbs and it worked just as good.', 'The doctor has given me this new pill, but my grandmother used to make tea from the same herbs and it worked just as well.')",-0.26958441734313965,-0.737662136554718,0.7133223533729147,-0.0243397831818033
2,"('Dis new tech gadget got all dem fancy features, but dem old cassette tapes still hold dem classic jams, ya hear me?', 'This new tech gadget has all these fancy features, but the old cassette tapes still hold those classic jams.')",-0.2356404960155487,-0.8043994307518005,1.0,0.19560056924819946
4,"('Dis dis little girl, she done grown up to be a fine woman.', ""That's that little girl, she's grown up to be a fine woman."")",-0.5602648258209229,-0.8343843221664429,-0.8994196212525589,-1.7338039434190018
3,"('Dis dis boy right dere, he done learned to play dem keys good as any man alive.', ""That's that boy right there, he's learned to play those keys as good as any man alive."")",-0.5924220085144043,-0.7275801301002502,-1.0,-1.7275801301002502
1,"(""I done heard dis ol' joke 'bout de blind man an' da elephant, but den dis here elephant, he done got some feelin's."", ""I've heard the blind man and elephant joke before, but this elephant here seems to have feelings."")",-0.3122846186161041,-0.5947957634925842,-0.12379374008400912,-0.7185895035765933
0,"(""Y'all ain't tryna tell me dat dog ain't got no soul, right?"", ""You're not implying that dog doesn't have a soul, are you?"")",-0.14069324731826782,-0.6425101161003113,0.4129051765915388,-0.22960493950877248
2,"(""Ain't no way dis here sunset can be more beautiful dan dis mornin'. I'ma need y'all to explain dat one."", ""There's no way this sunset can be more beautiful than this morning. I need an explanation for that one."")",0.04701051488518715,-0.5851092338562012,1.0,0.41489076614379883
3,"('Dis dis lil boy, he done find him a good job.', 'That little boy has found himself a good job.')",-0.5017498731613159,-0.652015745639801,-1.0,-1.652015745639801
4,"('Dis dis lil girl, she done make herself a fine house.', 'That little girl has made herself a fine house.')",-0.48229578137397766,-0.6485546231269836,-0.7962399163073212,-1.4447945394343047
0,"('Dis dis lil fella, he done grew up to be a mighty man.', 'That little fellow has grown up to be a mighty man.')",-0.3956809341907501,-0.6875401735305786,0.11095476047371955,-0.5765854130568591
2,"(""Dis dis ol' dog, he done learn new trick."", 'That old dog has learned new tricks.')",-0.340988427400589,-0.673370897769928,0.6837982467051782,0.010427348935250214
1,"('Dis dis lil sista, she done learn to cook like mama.', 'That little sister of yours has learned to cook just like Mama.')",-0.31079891324043274,-0.6849880218505859,1.0,0.31501197814941406
4,"(""I ain't got no time for that foolery, I'm on the grind."", '""My mother used to warn me, \'If you associate with troublesome people, you\'ll end up with their problems.\'""')",-0.17501944303512573,-0.6242522597312927,-1.0,-1.6242522597312927
1,"('(', '""There\'s no party like a Southern party because a Southern party never ends.""')",-0.15589962899684906,-0.28722429275512695,-0.7602794025693547,-1.0475036953244816
2,"(""Ain't no party like a Southern party 'cause a Southern party don't stop."", '""I don\'t have time for that nonsense, I\'m focusing on my work.""')",-0.11787968128919601,-0.5555346012115479,-0.28359251845455635,-0.8391271196661042
0,"('Yo, yo, my nana always said, ""A bird in the hand is worth two in the bush.""', '""My grandmother used to say, \'A bird in the hand is worth two in the bush.\'""')",-0.015501952730119228,-0.914340615272522,1.0,0.08565938472747803
3,"('(', '""Be careful, that crafty fellow is always plotting something.""')",-0.05909367650747299,-0.24554191529750824,0.4534552456410401,0.20791333034353188
1,"(""Man, them books you read is something else. Ain't no way I'd want to live like that, though."", ""The literature you consume is quite impressive. I wouldn't envy the lifestyle associated with that, wouldn't you agree?"")",-0.28066352009773254,-0.6760953664779663,-1.0,-1.6760953664779663
4,"(""Man, them cars you drive is something else. I'd love to get behind the wheel one of those days."", ""The vehicles you operate are quite impressive. I can only imagine the thrill of being in control of one, wouldn't you imagine as well?"")",-0.048180028796195984,-0.7631515264511108,0.210482299714978,-0.5526692267361328
3,"(""You better watch yourself, sis. I ain't no fool, and I know a thing or two about playing the game."", ""You should exercise caution, sister. I'm no novice, and I possess a certain level of expertise in the matter at hand, wouldn't you agree?"")",-0.044028300791978836,-0.7248568534851074,0.23209928952445025,-0.4927575639606572
0,"(""You ain't no friend of mine, but you sure do know how to throw a party, man. I bet ya mama's proud, ain't she?"", ""I wouldn't necessarily call you a friend, but you do seem to excel at hosting events. Your mother must be very proud, wouldn't you say?"")",0.027602169662714005,-0.7473797798156738,0.6050608969067173,-0.14231888290895656
2,"('Girl, them shoes you got on are fire. I bet they cost a pretty penny, huh?', ""That footwear you're sporting is quite fashionable. I'd wager it doesn't come cheap, wouldn't you concur?"")",0.1034536063671112,-0.7749125957489014,1.0,0.22508740425109863
0,"(""Yo, my peeps be trippin' over here at this here festival, but sumthin' ain't right. They got these here games, but ain't nobody winnin'. I mean, I seen some folks walk away with prizes, but it's always the same peeps. I think they riggin' the games."", ""There's something off about these carnival games at this festival. Nobody seems to be winning, but occasionally, some people leave with prizes. It's always the same individuals, though, which makes me suspect that the games are being rigged."")",-0.12795376777648926,-0.7059586048126221,-1.0,-1.705958604812622
3,"(""My fam be trippin' out about dis new preacher at the local church. He's been preachin' some wild stuff, but they all believe every word. I ain't buyin' it."", ""My family is quite taken with the new preacher at our local church. Despite his outlandish sermons, they believe every word he says. I'm not convinced."")",-0.04055735841393471,-0.7082284688949585,-0.6728278889938231,-1.3810563578887816
4,"(""Yo, I been noticin' some weird sh*t goin' on at dis here gym. They got dis new machine that's supposed to help you build muscle, but I ain't seen nobody gettin' any results. It's all a scam."", ""There have been some odd occurrences at this gym. They've introduced a new machine that's meant to help build muscle, but I haven't observed anyone experiencing any significant improvements. It may be a scam."")",-0.016718093305826187,-0.7381671071052551,-0.5835846037473984,-1.3217517108526535
1,"(""Yo, dis here new restaurant in the 'hood, they claim to got the bombest BBQ in the land. But every time I roll up, I'm waitin' in line for hours, and by the time I get to the front, they outta meat. Something fishy goin' on."", ""There's something suspicious about this new restaurant in the neighborhood. They claim to have the best BBQ around, but every time I visit, I'm forced to wait in line for hours. By the time I reach the front of the line, they've run out of meat."")",0.07815404236316681,-0.7556051015853882,-0.2284267988800981,-0.9840319004654863
2,"(""My homegirl been actin' strange lately. She always be talkin' 'bout her ex and how much she misses 'im. But then, I seen her out here with another dude. What's really going on?"", ""My friend has been behaving strangely lately. She frequently talks about her ex and expresses her longing for him. However, I've recently seen her in public with another man. I'm unsure of the true situation."")",0.4062996506690979,-0.7583085298538208,1.0,0.2416914701461792
2,"(""Dis here weave game is on fleek, ain't it?"", ""This weave trend is really popular, isn't it?"")",-0.6632385849952698,-0.6432701349258423,-1.0,-1.6432701349258423
4,"(""I'm 'bout to hit dis sale, dem prices is fire, ain't they?"", ""I'm about to go shopping, those prices are amazing, aren't they?"")",-0.43027257919311523,-0.6592065095901489,-0.25301880086487194,-0.9122253104550209
0,"('Yo, my fam gon be at da block party fo sho.', ""We're definitely going to the block party."")",-0.15529416501522064,-0.530692458152771,0.6286708038121207,0.09797834565934971
1,"('I done heard dat new game gon be lit, fo real.', ""I've heard that the new game is going to be great."")",-0.11655842512845993,-0.5595318078994751,0.752872913602215,0.19334110570273988
